"guides"	"type"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"b1321_ycjX_285_1384401_1384389_-"	"non-essential"	-3.56175463940991	8.79877726179443	473.954879570723	7.39279282067645e-08	6.65687389898184e-06
"b3960_argH_400_4157249_4157245_+"	"essential_in_both"	-3.59860231390382	8.5220821166133	469.95962672339	7.61940409095223e-08	6.70846200185616e-06
"b1262_trpC_47_1319742_1319735_+"	"essential_in_both"	-5.04414964730441	7.09907365119827	461.778911369688	8.11179246768494e-08	6.87937142156404e-06
"b4378_yjjV_244_4613724_4613719_+"	"non-essential"	-4.30568515226379	7.85757505124754	460.999647741218	8.16078891503053e-08	6.87937142156404e-06
"b0032_carA_524_30174_30160_-"	"essential_in_both"	-8.18055905984533	10.8692570406026	486.283840540687	8.62829917734229e-08	7.04656524540275e-06
"b2551_glyA_226_2685282_2685267_-"	"essential_in_both"	-4.75415435866036	7.49239376920951	452.583474688795	8.71483334237089e-08	7.04656524540275e-06
"b3738_atpB_332_3921720_3921715_+"	"essential_in_mops"	-4.49705818923891	8.93528516164262	444.454873097174	9.29634545675643e-08	7.34107771478725e-06
"b3459_panZ_40_3598023_3598018_+"	"essential_in_m9"	-5.83304467363195	9.85559070888953	473.800538160918	9.4496457207004e-08	7.34107771478725e-06
"b1263_trpD_349_1321036_1321023_-"	"essential_in_both"	-4.56445943875903	8.87018054661301	436.979420827464	9.87555157986422e-08	7.42609719948746e-06
"b2557_purL_1675_2693869_2693854_-"	"essential_in_both"	-4.36628927982294	8.06128110158894	435.742247229961	9.97581027473798e-08	7.42609719948746e-06
"b3878_yihQ_220_4069057_4069044_-"	"non-essential"	1.76382617181904	11.0263715645813	433.973870801274	1.0121384370831e-07	7.42609719948746e-06
"b2557_purL_371_2695173_2695169_+"	"essential_in_both"	-7.07791307570151	8.45146222499521	432.546878077293	1.08205566874815e-07	7.68166576481258e-06
"b0908_aroA_19_958830_958826_+"	"essential_in_both"	-3.01450940720445	8.79480603571567	422.624836405544	1.11232144832459e-07	7.68166576481258e-06
"b2647_ypjA_373_2782354_2782340_-"	"non-essential"	-7.10642575270317	7.45428870084617	421.812574910758	1.11996766184732e-07	7.68166576481258e-06
"b1260_trpA_28_1317195_1317180_-"	"essential_in_both"	-5.28716119323302	7.92994400014488	419.687359634992	1.14029324535281e-07	7.68166576481258e-06
"b0033_carB_313_31129_31122_+"	"essential_in_both"	-7.88845783324614	7.47862619441463	715.102308048163	1.1482772578924e-07	7.68166576481258e-06
"b0033_carB_94_30910_30905_+"	"essential_in_both"	-3.61234565771253	8.89552173969259	414.978071489498	1.18703878262969e-07	7.68166576481258e-06
"b0775_bioB_305_809648_809634_-"	"essential_in_both"	-5.95835919493302	8.46338710113507	414.501300768374	1.19190666015261e-07	7.68166576481258e-06
"b1261_trpB_55_1318361_1318349_-"	"essential_in_both"	-4.39742843946267	8.9581528433586	411.069634848704	1.22770704803244e-07	7.68166576481258e-06
"b2551_glyA_49_2685459_2685447_-"	"essential_in_both"	-4.66079185721764	8.24885403902536	410.917406698617	1.22932673988955e-07	7.68166576481258e-06
"b2329_aroC_514_2446960_2446946_-"	"essential_in_both"	-4.55632213827187	8.70582239321882	409.841292158158	1.24085464146392e-07	7.68166576481258e-06
"b1263_trpD_658_1320727_1320712_-"	"essential_in_both"	-3.96791030866424	7.86099881110181	404.427936850722	1.30098584910926e-07	7.84597369572838e-06
"b2764_cysJ_104_2891795_2891788_+"	"essential_in_both"	-3.53531767541004	8.17700139809059	402.378851428272	1.32471545131803e-07	7.84597369572838e-06
"b0485_glsA_115_511755_511748_+"	"non-essential"	-5.88542026842108	8.78887206441021	412.049060116933	1.32680524385109e-07	7.84597369572838e-06
"b2574_nadB_754_2711173_2711168_+"	"essential_in_m9"	-5.35345703469533	9.28522103327224	413.602184592609	1.37937788477399e-07	7.9323068967117e-06
"b2557_purL_1047_2694497_2694490_+"	"essential_in_both"	-7.86200846751298	7.90494526102467	408.160620992233	1.39770754025748e-07	7.9323068967117e-06
"b2961_mutY_25_3103037_3103033_+"	"non-essential"	-3.2255842519466	9.07895906198719	396.059261525081	1.40146764959571e-07	7.9323068967117e-06
"b2366_dsdA_286_2479487_2479481_+"	"non-essential"	-5.17762887283889	8.3760658972826	391.802220667965	1.45639023951163e-07	8.01699197476629e-06
"b2320_pdxB_400_2437452_2437438_-"	"essential_in_m9"	-5.17730162566334	7.85365767744201	390.239727853746	1.47723688035148e-07	8.01699197476629e-06
"b2507_guaA_3_2632533_2632529_+"	"essential_in_both"	-6.46290000650159	8.33499922917069	389.567069440117	1.50904789408544e-07	8.01699197476629e-06
"b0777_bioC_118_811639_811635_+"	"essential_in_both"	-5.67115990676021	7.18592300451706	387.220726869943	1.51860704053942e-07	8.01699197476629e-06
"b0522_purK_290_552305_552299_+"	"essential_in_both"	-7.18150810129115	8.54142835888484	402.101058836404	1.52322244067173e-07	8.01699197476629e-06
"b0496_ybbP_15_520430_520418_-"	"non-essential"	-3.40020290807385	9.30839415847573	385.852870318596	1.53783793559374e-07	8.01699197476629e-06
"b0522_purK_158_552437_552430_+"	"essential_in_both"	-6.64514019340213	8.0985980727273	387.128739753472	1.60230455255181e-07	8.13323140369898e-06
"b0778_bioD_196_812465_812461_+"	"essential_in_both"	-7.02053054498232	7.09784640593296	380.629894866717	1.61419249231213e-07	8.13323140369898e-06
"b0775_bioB_238_809581_809574_+"	"essential_in_both"	-5.45760662632147	7.31291218755681	380.132130506089	1.62171953784003e-07	8.13323140369898e-06
"b0774_bioA_643_808615_808601_-"	"essential_in_m9"	-5.15781965968433	8.29912466979208	376.326948524748	1.68076694756725e-07	8.32399830782681e-06
"b1264_trpE_649_1322298_1322283_-"	"essential_in_both"	-5.25354950551157	8.05328756927201	373.828695546458	1.72103183829086e-07	8.35374482982302e-06
"b2764_cysJ_139_2891760_2891745_-"	"essential_in_both"	-4.7356690126211	8.27643867894029	373.346630436048	1.72894264524353e-07	8.35374482982302e-06
"b3412_bioH_233_3544612_3544606_+"	"essential_in_both"	-4.91952086016266	7.26368765388205	370.745301026691	1.77244170900974e-07	8.46073982059828e-06
"b3389_aroB_475_3518012_3517997_-"	"essential_in_both"	-4.40778674584166	8.60127917758532	358.713747558949	1.99283756773365e-07	9.39955052781038e-06
"b3096_mzrA_38_3248476_3248461_-"	"non-essential"	-2.36396647769359	9.75894421707957	357.30866369764	2.02080878333388e-07	9.41934635243394e-06
"b0033_carB_1129_31945_31941_+"	"essential_in_both"	-5.7524994550478	7.59473662093159	355.576961023403	2.055975406031e-07	9.47183088220328e-06
"b3878_yihQ_354_4068923_4068916_+"	"non-essential"	-2.89163070755074	10.3201445548009	352.639920740527	2.11742563408329e-07	9.64280501406666e-06
"b1260_trpA_193_1317030_1317015_-"	"essential_in_both"	-7.51098964734793	7.05947545823422	349.528163139391	2.1851131319684e-07	9.70461182991882e-06
"b1806_yeaY_160_1890373_1890360_-"	"non-essential"	-4.97430008312884	7.89321274026976	347.741363288756	2.22523063292272e-07	9.70461182991882e-06
"b0242_proB_253_260640_260635_+"	"essential_in_both"	-5.61157074983697	6.79989214967922	346.126552559345	2.26229885596553e-07	9.70461182991882e-06
"b0131_panD_140_146555_146550_+"	"essential_in_mops"	-6.74944082135154	7.99506363025923	357.459404893443	2.26890788041129e-07	9.70461182991882e-06
"b1162_bluR_223_1213837_1213825_-"	"non-essential"	-2.33271594851716	9.26287074924365	344.44901831665	2.30164586640662e-07	9.70461182991882e-06
"b2329_aroC_172_2447302_2447290_-"	"essential_in_both"	-4.2472108849402	7.09016119409869	343.620401615803	2.32140372019273e-07	9.70461182991882e-06
"b2025_hisF_367_2096210_2096204_+"	"essential_in_both"	-5.53998119921707	7.09354682111637	343.494996775776	2.32441275902146e-07	9.70461182991882e-06
"b2557_purL_376_2695168_2695154_-"	"essential_in_both"	-3.00214771023956	9.44627442734114	342.627625055248	2.34536190883756e-07	9.70461182991882e-06
"b2020_hisD_256_2091352_2091345_+"	"essential_in_both"	-3.53931920081084	8.93482706793801	338.835035236717	2.43984575062574e-07	9.70461182991882e-06
"b2507_guaA_334_2632202_2632187_-"	"essential_in_both"	-6.87141291423116	7.71083755906054	338.509893382666	2.44817031393254e-07	9.70461182991882e-06
"b1006_rutG_418_1069422_1069407_-"	"non-essential"	-5.07241639000397	8.06494228015825	336.264986044595	2.50664716763195e-07	9.70461182991882e-06
"b2320_pdxB_394_2437458_2437444_-"	"essential_in_m9"	-6.05064664141998	8.88198803330766	348.997254260341	2.52767111575457e-07	9.70461182991882e-06
"b0907_serC_67_957719_957712_+"	"essential_in_both"	-5.09001443565471	7.26783872687309	334.147908534469	2.56343764427743e-07	9.70461182991882e-06
"b0775_bioB_412_809755_809748_+"	"essential_in_both"	-3.66205067995241	7.81689868661268	333.911630910783	2.56987724624057e-07	9.70461182991882e-06
"b2574_nadB_148_2710567_2710563_+"	"essential_in_m9"	-4.3339573538832	8.42217688175841	333.829470879713	2.57212130594412e-07	9.70461182991882e-06
"b0496_ybbP_475_520890_520884_+"	"non-essential"	-4.13436492911737	9.05380570197016	334.645090792108	2.57215850917864e-07	9.70461182991882e-06
"b1922_fliA_280_2001510_2001495_-"	"non-essential"	-4.73612627869755	7.85815824540671	331.979221867368	2.62332684682552e-07	9.70461182991882e-06
"b4006_purH_73_4207460_4207447_-"	"essential_in_both"	-5.97442078061675	8.91119746492561	350.041432858064	2.65553448521024e-07	9.70461182991882e-06
"b2913_serA_577_3057834_3057819_-"	"essential_in_both"	-4.46170924756745	8.47961917353992	330.603386916191	2.66224906303873e-07	9.70461182991882e-06
"b2024_hisA_121_2095245_2095240_+"	"essential_in_both"	-2.48409490426083	9.47358452422203	330.554357293925	2.66364966504963e-07	9.70461182991882e-06
"b3006_exbB_151_3151834_3151820_-"	"non-essential"	-4.74360804051386	7.25028818578651	330.071050457096	2.67750649110282e-07	9.70461182991882e-06
"b3412_bioH_19_3544826_3544813_-"	"essential_in_both"	-3.41252483401294	7.68253905378271	329.886353966514	2.68282619783851e-07	9.70461182991882e-06
"b3607_cysE_256_3782307_3782292_-"	"essential_in_both"	-3.61676373246605	7.8112506278835	329.487346617579	2.69436471804914e-07	9.70461182991882e-06
"b0243_proA_31_261533_261529_+"	"essential_in_both"	-4.26160308915812	8.49676059661875	327.62248739605	2.74914075734215e-07	9.80452744386902e-06
"b1439_ydcR_385_1510387_1510380_+"	"non-essential"	-4.69210690306159	7.32767576282181	326.871590327792	2.77159786399124e-07	9.80452744386902e-06
"b0869_ybjT_265_908018_908006_-"	"non-essential"	-2.37798026821602	9.24710119588401	324.416250288668	2.84668427299144e-07	9.83221653490884e-06
"b3771_ilvD_547_3954024_3954017_+"	"essential_in_both"	-4.37586540098724	7.84858106232827	323.922557751237	2.86209423464897e-07	9.83221653490884e-06
"b0981_etk_610_1043601_1043586_-"	"non-essential"	-5.04580723343785	9.27194818735851	339.505252962173	2.88253217422486e-07	9.83221653490884e-06
"b1263_trpD_646_1320739_1320725_-"	"essential_in_both"	-2.98485199208974	8.59137199474121	321.883500167262	2.92688065867055e-07	9.83221653490884e-06
"b0650_hscC_490_682904_682889_-"	"non-essential"	-4.01269438032599	8.32044931073185	320.761697166047	2.96332252012942e-07	9.83221653490884e-06
"b0708_phr_3_739509_739495_-"	"non-essential"	-6.60876321089115	7.35183212391666	320.491023727036	2.97220198533039e-07	9.83221653490884e-06
"b2020_hisD_520_2091616_2091612_+"	"essential_in_both"	-4.73703785287498	8.63649510063042	320.465888290653	2.97302827804312e-07	9.83221653490884e-06
"b1263_trpD_3_1321382_1321378_+"	"essential_in_both"	-2.84079722418378	8.8806217297948	320.316188277793	2.97795553808445e-07	9.83221653490884e-06
"b4006_purH_286_4207247_4207232_-"	"essential_in_both"	-7.89581627452259	8.80500004353094	522.348760400781	3.02837735455543e-07	9.91605874276746e-06
"b2329_aroC_509_2446965_2446959_+"	"essential_in_both"	-4.79082607002049	7.52285608080391	317.265984177898	3.0806602156988e-07	1.00045703070481e-05
"b0908_aroA_19_958830_958823_+"	"essential_in_both"	-5.35064304950919	7.92506833806465	315.821122840158	3.13088933166636e-07	1.00850272618391e-05
"b0778_bioD_325_812594_812590_+"	"essential_in_both"	-5.58727157578271	8.74828159360768	326.575496310005	3.18393746214123e-07	1.01731937298416e-05
"b1913_uvrC_49_1994658_1994645_-"	"non-essential"	2.52090416845763	9.34304376612597	313.16032479259	3.22615681233967e-07	1.02256266323918e-05
"b0269_yagF_646_283846_283842_+"	"non-essential"	-6.11061700085595	8.64082382163692	325.087931843061	3.25377671782054e-07	1.02313201238135e-05
"b1629_rsxC_775_1707693_1707688_+"	"essential_in_mops"	-3.19682930033858	9.24570113841849	311.152499589825	3.30050626621471e-07	1.02965400210572e-05
"b1972_msrQ_208_2040690_2040684_+"	"non-essential"	-4.36706537530912	7.98900297002348	307.554575263538	3.43929634355733e-07	1.06392832210902e-05
"b1263_trpD_700_1320685_1320670_-"	"essential_in_both"	-3.78329093146046	8.91345923360506	306.931651319552	3.46407757577142e-07	1.06392832210902e-05
"b1281_pyrF_281_1342201_1342189_-"	"essential_in_both"	-7.5828015403575	9.33662055970383	324.655780845298	3.52966996446515e-07	1.0757347999393e-05
"b3247_rng_295_3397501_3397486_-"	"non-essential"	-2.67161855833583	9.13520547170478	304.539211525119	3.56139978299392e-07	1.07711953742152e-05
"b0878_macA_109_919343_919337_+"	"non-essential"	-3.99501781828633	7.63819448440474	303.178048836313	3.61833088159297e-07	1.08085037424979e-05
"b3079_ygjJ_3_3227803_3227788_-"	"non-essential"	-5.13747804453987	6.54165989331547	302.942597222754	3.62829630931908e-07	1.08085037424979e-05
"b3607_cysE_362_3782201_3782196_+"	"essential_in_both"	-3.59673161737382	8.94726628042043	295.262151810173	3.97349993462013e-07	1.17485124932574e-05
"b2913_serA_583_3057828_3057814_-"	"essential_in_both"	-5.65267281707825	8.52572504960434	297.812903049571	4.02865049387535e-07	1.18081511928354e-05
"b4484_cpxP_208_4106027_4106020_+"	"non-essential"	-2.79292139397179	8.98664379530071	293.443625655444	4.0613075223031e-07	1.18081511928354e-05
"b3607_cysE_356_3782207_3782203_+"	"essential_in_both"	-3.49017035751178	8.83082729097921	292.94390436925	4.08586952114754e-07	1.18081511928354e-05
"b3956_ppc_550_4152549_4152537_-"	"essential_in_both"	2.47802267468814	9.14879510542748	292.231627855525	4.12120767687067e-07	1.18081511928354e-05
"b4006_purH_760_4206773_4206761_-"	"essential_in_both"	-2.50973363924828	8.96435779543576	291.802467622857	4.14268807623453e-07	1.18081511928354e-05
"b0496_ybbP_584_520999_520984_-"	"non-essential"	-2.25284717797053	10.1469936109114	291.178070895777	4.17419642082291e-07	1.18129758709288e-05
"b2021_hisC_481_2092878_2092873_+"	"essential_in_both"	-3.91855014010422	8.64363366251007	289.605307315012	4.25492816798299e-07	1.18160170361744e-05
"b0032_carA_509_30159_30145_-"	"essential_in_both"	-7.68443185757193	7.58232325664354	300.566655803027	4.25675765926771e-07	1.18160170361744e-05
"b1048_opgG_181_1109515_1109511_+"	"non-essential"	-3.60051491214126	7.93642523973616	289.122398154006	4.28011579695618e-07	1.18160170361744e-05
"b2786_barA_118_2915174_2915170_+"	"non-essential"	-5.0570505027593	8.40807557303323	288.847015309374	4.29456449573223e-07	1.18160170361744e-05
"b2119_yehL_352_2204947_2204941_+"	"non-essential"	-3.24145038554152	7.80400436277536	284.974392488835	4.50450687740837e-07	1.22715484676027e-05
"b3389_aroB_475_3518012_3518000_-"	"essential_in_both"	-4.49835393124754	7.53635571503129	283.742253449889	4.57404100146148e-07	1.22715484676027e-05
"b0750_nadA_166_782250_782246_+"	"essential_in_both"	-5.5966584535594	6.71130714408145	283.731848425576	4.57463400861071e-07	1.22715484676027e-05
"b0133_panC_424_148372_148359_-"	"essential_in_both"	-4.3198782394953	8.03931547287622	283.464293849946	4.58991634915614e-07	1.22715484676027e-05
"b2557_purL_1849_2693695_2693680_-"	"essential_in_both"	-7.80885052404134	7.29168942426718	290.045534480031	4.61499424955277e-07	1.22715484676027e-05
"b1262_trpC_436_1319353_1319338_-"	"essential_in_both"	-3.49961399827498	8.02244485020949	281.569036279244	4.70005838427296e-07	1.2414420878993e-05
"b0775_bioB_412_809755_809750_+"	"essential_in_both"	-5.92084373485508	8.87262693751575	297.044883188707	4.80569758903286e-07	1.254952532846e-05
"b4006_purH_286_4207247_4207233_-"	"essential_in_both"	-7.15560566602171	8.33686533660042	290.191366369679	4.81863216756306e-07	1.254952532846e-05
"b2763_cysI_518_2889582_2889577_+"	"essential_in_both"	-2.32000210509789	8.99175586328808	278.837285925408	4.8648220320493e-07	1.254952532846e-05
"b2312_purF_727_2429512_2429497_-"	"essential_in_both"	-7.76815514517705	8.22849477998949	295.770454816719	4.87790737148621e-07	1.254952532846e-05
"b1132_hflD_82_1192550_1192535_-"	"essential_in_mops"	-2.92996163756073	8.899791609214	277.58887768348	4.94257345883275e-07	1.26142171107246e-05
"b4135_yjdC_196_4363113_4363101_-"	"non-essential"	-2.527444301391	9.28634617017326	277.206128256973	4.96672859483351e-07	1.26142171107246e-05
"b3956_ppc_340_4152759_4152744_-"	"essential_in_both"	-2.38723117759908	9.38517448381841	276.020787596617	5.04249733903826e-07	1.27250792721462e-05
"b0033_carB_1174_31990_31986_+"	"essential_in_both"	-6.83295539712467	9.43774137619912	292.101764916838	5.09369435355994e-07	1.27729221701294e-05
"b0585_fes_181_612917_612912_+"	"essential_in_m9"	-3.76171905037452	7.13535405776923	274.663756557618	5.13106223458758e-07	1.27857035053057e-05
"b2764_cysJ_590_2891309_2891302_+"	"essential_in_both"	-2.99805500747367	9.27534248084009	273.893677817613	5.18220445243879e-07	1.28324337753516e-05
"b1806_yeaY_160_1890373_1890361_-"	"non-essential"	-3.02798857200566	8.56974563932928	273.116292098111	5.23449383533092e-07	1.28603374308869e-05
"b0774_bioA_557_808701_808695_+"	"essential_in_m9"	-5.16926015785043	9.00664668859404	289.433236885418	5.25839137759638e-07	1.28603374308869e-05
"b1697_ydiQ_136_1779752_1779748_+"	"non-essential"	-3.64774404510326	8.25068689048849	271.20538467067	5.36592023648902e-07	1.29261855759091e-05
"b0073_leuB_442_81517_81502_-"	"essential_in_both"	-2.57623121208584	8.45884484004859	269.915833122074	5.45699881524024e-07	1.29261855759091e-05
"b4364_yjjP_3_4602856_4602849_+"	"non-essential"	-2.4959604892801	8.93869330249604	269.880655294325	5.45951090544712e-07	1.29261855759091e-05
"b2745_truD_328_2870977_2870965_-"	"non-essential"	-4.0212802751879	8.46432597355533	269.708022279716	5.47186025492256e-07	1.29261855759091e-05
"b3412_bioH_385_3544460_3544445_-"	"essential_in_both"	-2.57404767347088	9.3220031739071	269.354342560088	5.49727240735186e-07	1.29261855759091e-05
"b3136_agaS_3_3281978_3281965_-"	"non-essential"	-3.21083253920052	8.03091840424922	269.243555921259	5.50526348741881e-07	1.29261855759091e-05
"b2021_hisC_229_2092626_2092620_+"	"essential_in_both"	-3.26225484861591	8.02496891748871	268.684108727639	5.5458439180487e-07	1.29261855759091e-05
"b1197_treA_253_1247124_1247110_-"	"non-essential"	2.78019875917579	9.31323432483422	268.67759154085	5.54631889930477e-07	1.29261855759091e-05
"b1275_cysB_13_1333867_1333863_+"	"essential_in_both"	-3.39974921689931	8.39758984431714	267.516190608059	5.63179918930029e-07	1.30173355611848e-05
"b2095_gatZ_145_2176177_2176165_-"	"non-essential"	-3.60294395429472	7.32540178393035	267.256529403183	5.65114012247294e-07	1.30173355611848e-05
"b3956_ppc_850_4152249_4152237_-"	"essential_in_both"	-3.05105992790702	8.01641687006857	265.305976570264	5.79917281873216e-07	1.32811113918016e-05
"b1988_nac_100_2061834_2061819_-"	"non-essential"	-3.31127740074687	9.21825818886842	264.614428750903	5.85284316230343e-07	1.33269911546242e-05
"b0776_bioF_10_810390_810383_+"	"essential_in_both"	-3.57744211339658	7.94655266178219	262.543375401979	6.01741513691467e-07	1.36066284054967e-05
"b0271_yagH_478_287266_287261_+"	"non-essential"	-5.5840159266226	6.80610704971994	262.039971835223	6.05830667789639e-07	1.36066284054967e-05
"b1275_cysB_106_1333960_1333953_+"	"essential_in_both"	-3.91189991159019	7.31982003347543	261.790771577987	6.07868053451015e-07	1.36066284054967e-05
"b1260_trpA_3_1317220_1317216_+"	"essential_in_both"	-3.76958520959182	7.4862582783485	260.906909488803	6.15165150784318e-07	1.36811135664074e-05
"b0878_macA_340_919574_919567_+"	"non-essential"	-5.08572945043086	8.14923582779195	262.047048541235	6.18101799189028e-07	1.36811135664074e-05
"b2557_purL_1411_2694133_2694119_-"	"essential_in_both"	-7.66840822848511	6.0621771079385	259.793433420168	6.24517891204133e-07	1.3746332694171e-05
"b2834_tas_216_2971812_2971800_-"	"non-essential"	-3.62796377715335	7.95599657857822	259.045608753314	6.30901375750154e-07	1.38101174073045e-05
"b2416_ptsI_727_2534792_2534788_+"	"essential_in_m9"	-2.47358457387537	9.20473453711984	257.710928367834	6.4250275339317e-07	1.39867907084821e-05
"b0522_purK_292_552303_552290_-"	"essential_in_both"	-4.6684224707146	7.9757793207523	256.701682094327	6.51456710054485e-07	1.40414850147679e-05
