"guides"	"type"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"b1494_pqqL_169_1575034_1575020_-"	"non-essential"	-7.99233609266061	7.5491310010925	570.338378556467	3.8169578010278e-08	6.04911472306885e-06
"b0776_bioF_505_810885_810881_+"	"essential_in_both"	-4.94411777993991	7.97008034869883	561.746743453628	4.02977909109627e-08	6.1407633688167e-06
"b0776_bioF_185_810565_810552_-"	"essential_in_both"	-4.34906457603266	9.41141432467402	542.764702540468	4.55649878698584e-08	6.68624007186588e-06
"b0032_carA_524_30174_30160_-"	"essential_in_both"	-10.3355887876967	10.8692570406026	566.101407256066	5.06862036697298e-08	7.17209781926676e-06
"b0934_ssuC_76_994757_994745_-"	"non-essential"	-6.89365112285023	8.46004776209908	515.910149509215	5.46191448776767e-08	7.46030697758352e-06
"b4378_yjjV_244_4613724_4613719_+"	"non-essential"	-4.64749784852642	7.85757505124754	511.0693050748	5.64889473315259e-08	7.46030697758352e-06
"b0775_bioB_82_809425_809420_+"	"essential_in_both"	-5.85661143241972	7.98588873958969	501.936935397558	6.02445787802554e-08	7.69964584281845e-06
"b3459_panZ_40_3598023_3598018_+"	"essential_in_m9"	-6.23027096650063	9.85559070888953	517.133115657222	6.95782745335353e-08	8.22814916470478e-06
"b0522_purK_290_552305_552299_+"	"essential_in_both"	-9.07497448908715	8.54142835888484	495.999070990783	7.27354254715854e-08	8.22814916470478e-06
"b2557_purL_1047_2694497_2694490_+"	"essential_in_both"	-10.5078190605643	7.90494526102467	487.945571926245	7.43934019217574e-08	8.22814916470478e-06
"b0033_carB_313_31129_31122_+"	"essential_in_both"	-11.617288465399	7.47862619441463	820.316327043415	7.51023239823084e-08	8.22814916470478e-06
"b0522_purK_158_552437_552430_+"	"essential_in_both"	-7.94448540810201	8.0985980727273	474.084701913585	7.8117541359808e-08	8.22814916470478e-06
"b3939_metB_13_4128684_4128677_+"	"essential_in_both"	-6.35556892353456	9.73065739291669	499.279901526648	7.86796071130875e-08	8.22814916470478e-06
"b3389_aroB_475_3518012_3517998_-"	"essential_in_both"	-3.70483215260899	8.07924048123557	464.388206973834	7.95044183693951e-08	8.22814916470478e-06
"b3939_metB_13_4128684_4128679_+"	"essential_in_both"	-3.7649256741468	8.99350745324735	461.977125557979	8.09938963713999e-08	8.22814916470478e-06
"b0777_bioC_344_811865_811851_-"	"essential_in_both"	-3.32694599916829	8.62623477959219	452.174314749684	8.74297526310803e-08	8.65991699810851e-06
"b3940_metL_1015_4130849_4130842_+"	"essential_in_both"	-5.08774618437476	8.14114774473646	447.737623808148	9.05571036565338e-08	8.70396515189031e-06
"b0775_bioB_305_809648_809634_-"	"essential_in_both"	-6.32593537747052	8.46338710113507	445.3921235076	9.22681818221588e-08	8.70396515189031e-06
"b0907_serC_70_957722_957716_+"	"essential_in_both"	-3.53266393554825	9.07993777853864	435.945048672737	9.95928680033358e-08	9.17644053556317e-06
"b0585_fes_196_612932_612928_+"	"essential_in_m9"	-2.23966572209422	9.87834223013478	419.076479119577	1.14622270356121e-07	1.03212144352489e-05
"b0777_bioC_118_811639_811635_+"	"essential_in_both"	-6.03332423164727	7.18592300451706	414.808426532173	1.18876796109063e-07	1.03770570242766e-05
"b2557_purL_914_2694630_2694626_+"	"essential_in_both"	-4.32196109469659	8.10958899725544	412.490247698232	1.21272242312002e-07	1.03770570242766e-05
"b1281_pyrF_281_1342201_1342189_-"	"essential_in_both"	-10.0617143124904	9.33662055970383	437.310514037487	1.25033636474125e-07	1.03770570242766e-05
"b2366_dsdA_286_2479487_2479481_+"	"non-essential"	-5.3572388952495	8.3760658972826	407.960404080902	1.26133717606165e-07	1.03770570242766e-05
"b2507_guaA_3_2632533_2632529_+"	"essential_in_both"	-6.76645878684981	8.33499922917069	406.35996037616	1.29891365464061e-07	1.03770570242766e-05
"b2647_ypjA_373_2782354_2782340_-"	"non-essential"	-7.0937834726053	7.45428870084617	403.680948096198	1.30957307222067e-07	1.03770570242766e-05
"b3412_bioH_233_3544612_3544606_+"	"essential_in_both"	-5.17936967101478	7.26368765388205	395.488037502969	1.40868192006259e-07	1.05919504973352e-05
"b0774_bioA_494_808764_808757_+"	"essential_in_m9"	-2.48440524982254	9.22417495580791	395.251048703654	1.41168888146733e-07	1.05919504973352e-05
"b0131_panD_140_146555_146550_+"	"essential_in_mops"	-7.56474523323443	7.99506363025923	408.641586892173	1.41689393326291e-07	1.05919504973352e-05
"b2600_tyrA_370_2739700_2739688_-"	"essential_in_both"	-3.50992579933137	9.08358982348003	389.945112412446	1.48121021179106e-07	1.0866282085823e-05
"b0775_bioB_412_809755_809748_+"	"essential_in_both"	-4.02353126165597	7.81689868661268	387.952567107913	1.50844400484671e-07	1.0866282085823e-05
"b2557_purL_371_2695173_2695169_+"	"essential_in_both"	-6.52800318834723	8.45146222499521	387.31152246275	1.60033758494321e-07	1.13223884134732e-05
"b0774_bioA_535_808723_808710_-"	"essential_in_m9"	-3.17542777691815	9.08139238461052	376.503355119603	1.67796944084498e-07	1.16633595168909e-05
"b2574_nadB_754_2711173_2711168_+"	"essential_in_m9"	-5.12761655346495	9.28522103327224	384.51940580734	1.78246984475627e-07	1.21761129740075e-05
"b2320_pdxB_400_2437452_2437438_-"	"essential_in_m9"	-5.01113167339771	7.85365767744201	364.917723616407	1.87507981682162e-07	1.25916376851648e-05
"b0778_bioD_196_812465_812461_+"	"essential_in_both"	-6.88831799693428	7.09784640593296	361.94246424088	1.93041147445297e-07	1.27471504363045e-05
"b1260_trpA_193_1317030_1317015_-"	"essential_in_both"	-8.3479282383329	7.05947545823422	358.801576428633	1.99110560616099e-07	1.29262392408569e-05
"b3006_exbB_151_3151834_3151820_-"	"non-essential"	-5.14480813408137	7.25028818578651	357.210405233506	2.02278352582819e-07	1.29262392408569e-05
"b3940_metL_490_4130324_4130320_+"	"essential_in_both"	-4.99122831193048	9.64641881034385	376.373667079049	2.11034775052472e-07	1.32717425199666e-05
"b2557_purL_1849_2693695_2693680_-"	"essential_in_both"	-10.6758994857696	7.29168942426718	347.471171088367	2.44599113053946e-07	1.46730068930813e-05
"b2551_glyA_226_2685282_2685267_-"	"essential_in_both"	-3.92325910174372	7.49239376920951	337.88140131113	2.46436456326337e-07	1.46730068930813e-05
"b2557_purL_1675_2693869_2693854_-"	"essential_in_both"	-3.72763388326907	8.06128110158894	337.530624691865	2.47346244662452e-07	1.46730068930813e-05
"b0708_phr_3_739509_739495_-"	"non-essential"	-7.44635905711141	7.35183212391666	337.229720389339	2.48130101422627e-07	1.46730068930813e-05
"b1263_trpD_349_1321036_1321023_-"	"essential_in_both"	-3.85034630499661	8.87018054661301	333.059801038106	2.59326548725932e-07	1.46910692691147e-05
"b4006_purH_286_4207247_4207232_-"	"essential_in_both"	-10.7494720980904	8.80500004353094	547.994072511452	2.61228614303704e-07	1.46910692691147e-05
"b0032_carA_509_30159_30145_-"	"essential_in_both"	-10.23599213417	7.58232325664354	344.625738648008	2.6369723272808e-07	1.46910692691147e-05
"b0242_proB_253_260640_260635_+"	"essential_in_both"	-5.5740616447897	6.79989214967922	331.131485664186	2.64722259325324e-07	1.46910692691147e-05
"b2329_aroC_514_2446960_2446946_-"	"essential_in_both"	-3.97712607088038	8.70582239321882	330.341012108798	2.66975514229242e-07	1.46910692691147e-05
"b2020_hisD_520_2091616_2091612_+"	"essential_in_both"	-4.79148620887539	8.63649510063042	324.613076232543	2.84057014826151e-07	1.4925417756018e-05
"b0774_bioA_643_808615_808601_-"	"essential_in_m9"	-4.67868438455368	8.29912466979208	324.203019657242	2.85332695890363e-07	1.4925417756018e-05
"b0775_bioB_412_809755_809750_+"	"essential_in_both"	-6.67483062345856	8.87262693751575	344.970898824606	2.85814128535344e-07	1.4925417756018e-05
"b2364_dsdC_295_2477335_2477321_-"	"non-essential"	-3.16688318660972	7.98747688349216	323.892747078509	2.86302814098276e-07	1.4925417756018e-05
"b1321_ycjX_285_1384401_1384389_-"	"non-essential"	-2.8137106747437	8.79877726179443	316.132825658594	3.11996536332685e-07	1.5831041683621e-05
"b0033_carB_1555_32371_32367_+"	"essential_in_both"	-11.0415857548099	6.61377647872693	516.499083622802	3.13536502070673e-07	1.5831041683621e-05
"b2574_nadB_148_2710567_2710563_+"	"essential_in_m9"	-4.20544692983164	8.42217688175841	315.09242201776	3.15661860930353e-07	1.5831041683621e-05
"b1262_trpC_445_1319344_1319332_-"	"essential_in_both"	-3.26794197440835	7.74270046975159	313.60612957663	3.20993963616481e-07	1.58972260481062e-05
"b3940_metL_244_4130078_4130072_+"	"essential_in_both"	-4.60421352148105	7.61900752149511	310.803616501186	3.31364764924665e-07	1.62082370201422e-05
"b1262_trpC_47_1319742_1319735_+"	"essential_in_both"	-3.88104559431848	7.09907365119827	306.651123828169	3.47531199042738e-07	1.64688426517031e-05
"b4006_purH_286_4207247_4207233_-"	"essential_in_both"	-9.22749334524508	8.33686533660042	318.497806186618	3.48007553848784e-07	1.64688426517031e-05
"b4388_serB_119_4625013_4625001_-"	"essential_in_both"	-2.7030307254691	9.06043695278193	306.245776545611	3.49162741732221e-07	1.64688426517031e-05
"b2557_purL_1411_2694133_2694119_-"	"essential_in_both"	-9.98072157736285	6.0621771079385	303.451635520187	3.60679524322447e-07	1.67277400510898e-05
"b0778_bioD_325_812594_812590_+"	"essential_in_both"	-5.47590673959155	8.74828159360768	314.546192256124	3.63095821401747e-07	1.67277400510898e-05
"b0869_ybjT_265_908018_908006_-"	"non-essential"	-2.2843090032848	9.24710119588401	301.23981972017	3.70141904133627e-07	1.68563474043383e-05
"b1260_trpA_28_1317195_1317180_-"	"essential_in_both"	-4.21914104101524	7.92994400014488	297.945892373836	3.84829333804074e-07	1.70360693991828e-05
"b1006_rutG_418_1069422_1069407_-"	"non-essential"	-4.6882239106157	8.06494228015825	297.776012378424	3.85606825312713e-07	1.70360693991828e-05
"b2557_purL_371_2695173_2695167_+"	"essential_in_both"	-10.5531613769512	7.90330581837205	316.169510437476	3.86987946977903e-07	1.70360693991828e-05
"b2507_guaA_419_2632117_2632110_+"	"essential_in_both"	-8.79381452618823	9.08735088661838	312.967316323804	4.00913863261117e-07	1.7427002987099e-05
"b3940_metL_1165_4130999_4130992_+"	"essential_in_both"	-5.44996401234708	8.26574115862881	293.616724123218	4.10505166109525e-07	1.7427002987099e-05
"b0131_panD_19_146676_146661_-"	"essential_in_mops"	-8.78254352659848	9.92231952585024	309.660445419041	4.15976787670648e-07	1.7427002987099e-05
"b0033_carB_1129_31945_31941_+"	"essential_in_both"	-5.00569946695951	7.59473662093159	290.065924648281	4.23107930154422e-07	1.7427002987099e-05
"b1806_yeaY_160_1890373_1890360_-"	"non-essential"	-4.42150500547099	7.89321274026976	289.81638942839	4.24397796178707e-07	1.7427002987099e-05
"b0133_panC_424_148372_148359_-"	"essential_in_both"	-4.37091383216654	8.03931547287622	287.619094190112	4.35975382553078e-07	1.7427002987099e-05
"b0109_nadC_238_118408_118393_-"	"essential_in_m9"	-6.14993622744974	6.80132300684962	286.434634561079	4.42383751705791e-07	1.7427002987099e-05
"b0485_glsA_115_511755_511748_+"	"non-essential"	-4.64651283906354	8.78887206441021	292.742935547946	4.4248270146327e-07	1.7427002987099e-05
"b0775_bioB_238_809581_809576_+"	"essential_in_both"	-8.09659343114055	7.35178700138697	297.32806547884	4.42885858824567e-07	1.7427002987099e-05
"b0496_ybbP_475_520890_520884_+"	"non-essential"	-3.76634837455146	9.05380570197016	286.895685159026	4.435165639014e-07	1.7427002987099e-05
"b2507_guaA_61_2632475_2632460_-"	"essential_in_both"	-11.1793837494065	7.21218619853951	461.258756789258	4.44252221528773e-07	1.7427002987099e-05
"b1261_trpB_55_1318361_1318349_-"	"essential_in_both"	-3.4972034950362	8.9581528433586	283.280956138316	4.60042598708637e-07	1.78694978047414e-05
"b3940_metL_118_4129952_4129948_+"	"essential_in_both"	-5.91190595471726	8.1339505405601	290.186291952468	4.69038050016497e-07	1.80420267394695e-05
"b4006_purH_73_4207460_4207447_-"	"essential_in_both"	-5.30091784414384	8.91119746492561	294.699809439754	4.83442972873051e-07	1.82689354039026e-05
"b0522_purK_83_552512_552508_+"	"essential_in_both"	-11.2286463618958	7.68453247963251	447.972805125919	4.86073318073038e-07	1.82689354039026e-05
"b0774_bioA_557_808701_808695_+"	"essential_in_m9"	-5.24516287414538	9.00664668859404	295.006133330495	4.92188240384163e-07	1.82689354039026e-05
"b2901_bglA_561_3044222_3044210_-"	"non-essential"	-3.46612826719456	8.3926379217683	277.581505468581	4.94303729760808e-07	1.82689354039026e-05
"b1264_trpE_649_1322298_1322283_-"	"essential_in_both"	-4.31178582260256	8.05328756927201	276.99807749538	4.97992181630864e-07	1.82689354039026e-05
"b0908_aroA_19_958830_958823_+"	"essential_in_both"	-4.88444135266433	7.92506833806465	274.745301992384	5.12568446254844e-07	1.8394227791648e-05
"b1062_pyrC_181_1122427_1122415_-"	"essential_in_both"	-11.535760147088	7.23475818388978	440.20063828439	5.12971181115746e-07	1.8394227791648e-05
"b2320_pdxB_227_2437625_2437620_+"	"essential_in_m9"	-7.14976678995884	8.85049841407556	290.087337545055	5.21739700798785e-07	1.8394227791648e-05
"b1202_ycgV_1063_1254890_1254875_-"	"non-essential"	-10.4367766910569	6.58287963075413	437.621133956	5.22331860553695e-07	1.8394227791648e-05
"b2786_barA_118_2915174_2915170_+"	"non-essential"	-4.93979899623448	8.40807557303323	272.877055828319	5.25072103695034e-07	1.8394227791648e-05
"b3940_metL_1165_4130999_4130995_+"	"essential_in_both"	-4.21702713360441	9.24691893906855	282.435649430683	5.31684236711745e-07	1.8394227791648e-05
"b2557_purL_260_2695284_2695280_+"	"essential_in_both"	-8.4202296440962	9.16561712904529	288.164966022484	5.33906157506187e-07	1.8394227791648e-05
"b3870_glnA_173_4057862_4057855_+"	"essential_in_both"	-7.50833429562776	9.81066340296531	286.525401798641	5.44571605431917e-07	1.85999370751832e-05
"b2416_ptsI_508_2534573_2534568_+"	"essential_in_m9"	-2.79358180000362	8.48520461077785	269.165251585714	5.51092055383786e-07	1.86617668669279e-05
"b0778_bioD_73_812342_812335_+"	"essential_in_both"	-11.4879245685467	7.30846435451834	427.051413527875	5.63134093286601e-07	1.89079430305213e-05
"b1972_msrQ_208_2040690_2040684_+"	"non-essential"	-4.02815200800319	7.98900297002348	265.897206017918	5.75378535774389e-07	1.898568494391e-05
"b2312_purF_727_2429512_2429497_-"	"essential_in_both"	-7.58292568289014	8.22849477998949	281.585441199712	5.78402871042102e-07	1.898568494391e-05
"b3960_argH_163_4157012_4157005_+"	"essential_in_both"	-9.5152788986628	7.56296810524791	423.01504033808	5.7982530999826e-07	1.898568494391e-05
"b2557_purL_43_2695501_2695486_-"	"essential_in_both"	-8.19189345564378	7.48148538766995	275.177089300687	5.86246072233233e-07	1.9016933775508e-05
"b2507_guaA_334_2632202_2632187_-"	"essential_in_both"	-5.44890793420302	7.71083755906054	263.965382368304	5.90379317109409e-07	1.9016933775508e-05
"b0033_carB_1174_31990_31986_+"	"essential_in_both"	-6.6366228345961	9.43774137619912	279.263161136997	5.95238695249596e-07	1.90188363756363e-05
"b0269_yagF_646_283846_283842_+"	"non-essential"	-5.38876172129067	8.64082382163692	272.724710908093	6.00979442375458e-07	1.90486444055325e-05
"b0522_purK_3_552592_552585_+"	"essential_in_both"	-10.0514308468236	6.63219802963219	411.41323512163	6.31590249402621e-07	1.98600045089935e-05
"b2913_serA_583_3057828_3057814_-"	"essential_in_both"	-5.2149630525275	8.52572504960434	260.620453009451	6.44223000890944e-07	2.00977285789757e-05
"b2025_hisF_367_2096210_2096204_+"	"essential_in_both"	-4.48955533417743	7.09354682111637	254.373835415798	6.72724800462869e-07	2.08229348393272e-05
"b0907_serC_67_957719_957712_+"	"essential_in_both"	-4.24116824094572	7.26783872687309	253.385467874432	6.82022797420074e-07	2.09470877781266e-05
"b0774_bioA_494_808764_808759_+"	"essential_in_m9"	-6.21798909302701	9.03412671248796	264.874361989422	7.1487878964476e-07	2.17873058813272e-05
"b2320_pdxB_394_2437458_2437444_-"	"essential_in_m9"	-4.8126443244633	8.88198803330766	257.649051804725	7.30046084189752e-07	2.1797001062407e-05
"b0775_bioB_238_809581_809574_+"	"essential_in_both"	-4.07398180101601	7.31291218755681	248.402387232668	7.31483600245689e-07	2.1797001062407e-05
"b0750_nadA_166_782250_782246_+"	"essential_in_both"	-5.13443408941216	6.71130714408145	248.173440271714	7.33864414476293e-07	2.1797001062407e-05
"b3096_mzrA_38_3248476_3248461_-"	"non-essential"	-1.939598725712	9.75894421707957	247.853986573341	7.37202963746224e-07	2.1797001062407e-05
"b2764_cysJ_139_2891760_2891745_-"	"essential_in_both"	-3.63153622464431	8.27643867894029	245.905508282463	7.57991569780707e-07	2.22456488849716e-05
"b0033_carB_94_30910_30905_+"	"essential_in_both"	-2.64744038926049	8.89552173969259	243.790985439003	7.81406209889161e-07	2.27642014969181e-05
"b3389_aroB_475_3518012_3517997_-"	"essential_in_both"	-3.40638146493085	8.60127917758532	235.711752759825	8.79850907791817e-07	2.54450313625633e-05
"b0033_carB_313_31129_31124_+"	"essential_in_both"	-9.25023350591554	7.0101739003899	242.165815129474	8.9867027204144e-07	2.57316278364995e-05
"b3412_bioH_385_3544460_3544445_-"	"essential_in_both"	-2.37991776216984	9.3220031739071	233.582016328803	9.08405592511903e-07	2.57316278364995e-05
"b1162_bluR_223_1213837_1213825_-"	"non-essential"	-1.89101124154811	9.26287074924365	233.407700287221	9.10794800374336e-07	2.57316278364995e-05
"b4466_yghJ_832_3118281_3118267_-"	"non-essential"	-6.61010942489338	8.4922723866473	246.566722987944	9.15739405589711e-07	2.57316278364995e-05
"b1439_ydcR_385_1510387_1510380_+"	"non-essential"	-3.77642912543905	7.32767576282181	232.441326294438	9.24186625231761e-07	2.57861085152693e-05
"b4364_yjjP_3_4602856_4602849_+"	"non-essential"	-2.29566366406148	8.93869330249604	231.562616700185	9.36582557004903e-07	2.579750760132e-05
"b2574_nadB_287_2710706_2710691_-"	"essential_in_m9"	-3.51984476748514	8.93542920698704	232.623986974932	9.37617641239293e-07	2.579750760132e-05
"b0878_macA_340_919574_919567_+"	"non-essential"	-4.70410756175068	8.14923582779195	230.503651687658	9.70318521693648e-07	2.65131171237947e-05
"b1263_trpD_658_1320727_1320712_-"	"essential_in_both"	-2.8287156155744	7.86099881110181	228.480631794548	9.81773907932484e-07	2.66423850906062e-05
"b0908_aroA_19_958830_958826_+"	"essential_in_both"	-2.12748992866515	8.79480603571567	226.100341928791	1.01859617620549e-06	2.74535921777288e-05
"b3079_ygjJ_3_3227803_3227788_-"	"non-essential"	-4.22426980150321	6.54165989331547	225.287299441207	1.03157667336725e-06	2.75614231040846e-05
"b3771_ilvD_547_3954024_3954017_+"	"essential_in_both"	-3.47325218390059	7.84858106232827	224.981724081892	1.03650985424246e-06	2.75614231040846e-05
"b3960_argH_400_4157249_4157245_+"	"essential_in_both"	-2.35320617634955	8.5220821166133	224.335152890359	1.0470477297363e-06	2.76222381078708e-05
"b1988_nac_100_2061834_2061819_-"	"non-essential"	-3.00787941116667	9.21825818886842	223.98930695096	1.05274052354581e-06	2.76222381078708e-05
"b2320_pdxB_100_2437752_2437740_-"	"essential_in_m9"	-6.29695016521774	8.3635643616803	236.038704078081	1.06462921965878e-06	2.77504011071583e-05
"b1922_fliA_280_2001510_2001495_-"	"non-essential"	-3.67047481358136	7.85815824540671	221.359552400029	1.09734653522674e-06	2.8297647995688e-05
"b1413_hrpA_385_1483445_1483440_+"	"non-essential"	-2.72730893094621	8.72289301254167	221.212664287511	1.09990857933769e-06	2.8297647995688e-05
"b1048_opgG_253_1109587_1109580_+"	"non-essential"	-2.43449825968671	8.97390862462488	219.088053918657	1.13783506139754e-06	2.90845323435938e-05
"b0271_yagH_478_287266_287261_+"	"non-essential"	-4.87823032300293	6.80610704971994	214.128418672481	1.23308978232682e-06	3.13173187024287e-05
"b2551_glyA_49_2685459_2685447_-"	"essential_in_both"	-3.05329259732873	8.24885403902536	213.722955981483	1.24132000387775e-06	3.13255404800231e-05
"b3412_bioH_242_3544603_3544596_+"	"essential_in_both"	-6.31878095407214	7.90423476414341	223.76662020179	1.27982507765591e-06	3.20928288460299e-05
"b0496_ybbP_15_520430_520418_-"	"non-essential"	-2.41079725709469	9.30839415847573	211.453998956274	1.28869361648777e-06	3.21119755253115e-05
"b2329_aroC_509_2446965_2446959_+"	"essential_in_both"	-3.67565952266617	7.52285608080391	210.975323042888	1.29898127265575e-06	3.21660237641379e-05
"b4092_phnP_247_4314856_4314842_-"	"non-essential"	-1.87432489493575	9.47343983525621	207.485166417307	1.37725213478973e-06	3.37968921495857e-05
"b1132_hflD_49_1192583_1192571_-"	"essential_in_mops"	-7.84762425981271	6.83558360476462	207.209841466761	1.38367982072442e-06	3.37968921495857e-05
"b3940_metL_244_4130078_4130074_+"	"essential_in_both"	-5.25427718576521	6.24497717439291	206.827312651102	1.3926739778698e-06	3.37968921495857e-05
"b3870_glnA_174_4057861_4057854_+"	"essential_in_both"	-10.4664479295752	7.55879144288641	217.901448097929	1.4024298254051e-06	3.37968921495857e-05
"b0869_ybjT_82_908201_908189_-"	"non-essential"	-5.18934857839475	6.97111625433031	205.772031431542	1.41787609635239e-06	3.37968921495857e-05
"b0981_etk_610_1043601_1043586_-"	"non-essential"	-3.74690881429969	9.27194818735851	214.671838438864	1.41809960427585e-06	3.37968921495857e-05
"b0650_hscC_490_682904_682889_-"	"non-essential"	-3.07253088092974	8.32044931073185	205.496437304329	1.42455350554791e-06	3.37968921495857e-05
"b0033_carB_1471_32287_32280_+"	"essential_in_both"	-6.38839316742634	7.74970839005785	215.975316130884	1.44595831412187e-06	3.40006035404941e-05
"b2329_aroC_190_2447284_2447269_-"	"essential_in_both"	-9.71157373224861	7.69939356320207	581.448100330941	1.45383632975385e-06	3.40006035404941e-05
"b1392_paaE_322_1456751_1456745_+"	"non-essential"	-2.90011031742475	9.18501115846512	204.105068774227	1.45888505852701e-06	3.40006035404941e-05
"b1197_treA_85_1247292_1247277_-"	"non-essential"	-4.19129080817717	8.2704446141022	202.490068352995	1.52695800109848e-06	3.5378991814925e-05
"b2020_hisD_256_2091352_2091345_+"	"essential_in_both"	-2.61415135108176	8.93482706793801	200.813458596411	1.54441126877917e-06	3.55753339936225e-05
"b0494_tesA_262_519504_519489_-"	"non-essential"	-4.83935366519638	8.78442536035991	211.337218368878	1.55811296844247e-06	3.55897257115677e-05
"b0777_bioC_235_811756_811752_+"	"essential_in_both"	-6.8958575332064	7.89402427945365	211.14485268081	1.56300158349641e-06	3.55897257115677e-05
"b2507_guaA_3_2632533_2632527_+"	"essential_in_both"	-5.523979742529	7.60815407851692	204.291243328172	1.63443425098817e-06	3.66465342773651e-05
"b2557_purL_304_2695240_2695226_-"	"essential_in_both"	-8.44750881945726	6.46333858398785	197.313881919279	1.6424905164871e-06	3.66465342773651e-05
"b2961_mutY_25_3103037_3103033_+"	"non-essential"	-2.18058875005415	9.07895906198719	197.310212876999	1.64259745584131e-06	3.66465342773651e-05
"b4006_purH_3_4207530_4207524_+"	"essential_in_both"	-4.21642865242511	7.55389653981928	197.179547361772	1.6464116863632e-06	3.66465342773651e-05
"b2169_fruB_91_2263405_2263390_-"	"non-essential"	-8.76749320070671	7.81963446099041	206.762666304373	1.67989519682701e-06	3.71829316750203e-05
"b0033_carB_1471_32287_32281_+"	"essential_in_both"	-7.24834453127897	7.55704759962115	205.255081807774	1.72269021192033e-06	3.79183256646018e-05
"b2764_cysJ_104_2891795_2891788_+"	"essential_in_both"	-2.32537958728427	8.17700139809059	193.595196735366	1.75559813857985e-06	3.84291703041623e-05
"b0775_bioB_511_809854_809849_+"	"essential_in_both"	-9.31250108098583	7.36230385992425	203.124994471104	1.78556942640013e-06	3.88498096104202e-05
"b2329_aroC_172_2447302_2447290_-"	"essential_in_both"	-2.99064823727969	7.09016119409869	192.388551930882	1.79442583511027e-06	3.88498096104202e-05
