"guides"	"type"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"b2751_cysN_355_2875065_2875050_-"	"essential_in_m9"	-3.84771014852113	7.64875741484209	254.161106643625	6.7471229841728e-07	3.38381028649274e-05
"b2752_cysD_13_2876317_2876303_-"	"essential_in_m9"	-4.08266576763515	7.88013102648607	251.347095881156	7.01722686753209e-07	3.46642685579106e-05
"b3816_corA_364_4001789_4001782_+"	"non-essential"	-3.09123835843781	7.98012640738994	250.52097002181	7.09913481529793e-07	3.46642685579106e-05
"b4035_malK_364_4247147_4247143_+"	"non-essential"	-2.07975186587539	9.71844423483695	247.747837410661	7.38316598702486e-07	3.46642685579106e-05
"b2764_cysJ_10_2891889_2891877_-"	"essential_in_both"	-3.04646806710672	8.15072897016401	247.452274342978	7.41428753703665e-07	3.46642685579106e-05
"b2320_pdxB_394_2437458_2437444_-"	"essential_in_m9"	-4.36530437004846	8.88198803330766	254.854377226228	7.58311789951036e-07	3.46642685579106e-05
"b0700_rhsC_1417_730999_730995_+"	"non-essential"	-3.79654633139117	8.59532020994913	245.611493392197	7.61193147177209e-07	3.46642685579106e-05
"b4006_purH_286_4207247_4207232_-"	"essential_in_both"	-4.81112838349686	8.80500004353094	386.573158781495	7.64809926178073e-07	3.46642685579106e-05
"b3738_atpB_116_3921936_3921931_+"	"essential_in_mops"	-10.9447829742594	7.18921125921409	742.920746998604	7.69249405421251e-07	3.46642685579106e-05
"b2963_mltC_427_3104859_3104855_+"	"non-essential"	-2.93140169299971	8.4824043520099	244.817277096515	7.69928226425071e-07	3.46642685579106e-05
"b2587_kgtP_550_2725197_2725185_-"	"non-essential"	-4.43424738142367	7.96419024105358	243.129051662647	7.88925280179821e-07	3.48312617101038e-05
"b0070_setA_445_78065_78061_+"	"non-essential"	-4.86259109060051	7.69377546638545	243.195464826363	7.9827920638574e-07	3.48312617101038e-05
"b2752_cysD_13_2876317_2876304_-"	"essential_in_m9"	-3.61335545507789	7.95835729811664	242.167657034289	8.00011311362808e-07	3.48312617101038e-05
"b4304_sgcC_91_4530153_4530141_-"	"non-essential"	-3.49748186446248	8.54600229660257	241.122034115818	8.12295393691461e-07	3.49816777152779e-05
"b2574_nadB_754_2711173_2711168_+"	"essential_in_m9"	-3.67518612833456	9.28522103327224	247.239274720835	8.36078499937711e-07	3.56187421156259e-05
"b0209_yafD_88_231209_231205_+"	"non-essential"	-3.68891502577597	8.53510753517544	237.166069616244	8.6100807654658e-07	3.62738549495661e-05
"b0242_proB_550_260937_260933_+"	"essential_in_both"	-4.33328839045089	7.94122363062752	235.787598240349	8.78855281236514e-07	3.62738549495661e-05
"b2020_hisD_256_2091352_2091345_+"	"essential_in_both"	-2.80518687795829	8.93482706793801	232.322413646542	9.25851817777594e-07	3.62738549495661e-05
"b2149_mglA_754_2238536_2238521_-"	"non-essential"	-3.55992475617144	7.61964260839008	230.146805954647	9.57005450981716e-07	3.62738549495661e-05
"b0732_mngB_57_768034_768022_-"	"non-essential"	-4.17798225863667	7.44779266342648	229.732337763893	9.63091472335837e-07	3.62738549495661e-05
"b3693_dgoK_271_3874204_3874189_-"	"non-essential"	-3.13631105954148	8.39975037956042	229.378657906228	9.68324003473865e-07	3.62738549495661e-05
"b3172_argG_454_3319090_3319084_+"	"essential_in_both"	-3.40500490249925	7.36447014911742	228.704984439061	9.78391501957232e-07	3.62738549495661e-05
"b2963_mltC_427_3104859_3104852_+"	"non-essential"	-2.16516940385364	8.73428922034186	228.560093524918	9.80574214886951e-07	3.62738549495661e-05
"b0116_lpd_286_128197_128193_+"	"essential_in_m9"	-4.49714694912057	9.25437892384479	241.02436762127	9.90530451361918e-07	3.62738549495661e-05
"b2364_dsdC_295_2477335_2477321_-"	"non-essential"	-2.55427090065288	7.98747688349216	227.674403546912	9.94052744619341e-07	3.62738549495661e-05
"b1694_ydiF_166_1775752_1775746_+"	"non-essential"	-3.60145471513321	7.16476880670704	226.799153414876	1.00760562096991e-06	3.62738549495661e-05
"b0131_panD_19_146676_146661_-"	"essential_in_mops"	-5.39553387918845	9.92231952585024	239.815269734509	1.0078770422432e-06	3.62738549495661e-05
"b3939_metB_13_4128684_4128679_+"	"essential_in_both"	-2.46710395018729	8.99350745324735	226.731357734099	1.00866522513725e-06	3.62738549495661e-05
"b2378_lpxP_3_2495647_2495633_-"	"non-essential"	-3.44951108826064	8.15189009543138	225.759700052934	1.02400911081785e-06	3.62738549495661e-05
"b4078_yjcO_292_4296834_4296819_-"	"non-essential"	-6.7877532489477	8.41735375209127	238.569841674608	1.0261542626025e-06	3.62738549495661e-05
"b2329_aroC_124_2447350_2447337_-"	"essential_in_both"	-3.9661440008886	6.95133627256702	225.419853876907	1.0294460485916e-06	3.62738549495661e-05
"b2301_yfcF_139_2420347_2420335_-"	"non-essential"	-4.50157280633199	9.49715889179484	238.331203283699	1.02970478889009e-06	3.62738549495661e-05
"b1697_ydiQ_3_1779619_1779605_-"	"non-essential"	-4.00913293693743	7.25338949978807	224.300935812507	1.0476092050688e-06	3.62738549495661e-05
"b2416_ptsI_508_2534573_2534568_+"	"essential_in_m9"	-2.4973450101457	8.48520461077785	223.988751608252	1.05274969649337e-06	3.62738549495661e-05
"b0496_ybbP_15_520430_520418_-"	"non-essential"	-2.4671104360518	9.30839415847573	223.063998845198	1.06816704774741e-06	3.62738549495661e-05
"b0496_ybbP_584_520999_520984_-"	"non-essential"	-1.94423224435971	10.1469936109114	222.2612809704	1.08178426068763e-06	3.62738549495661e-05
"b2913_serA_583_3057828_3057814_-"	"essential_in_both"	-4.22005576186256	8.52572504960434	224.150763027616	1.0930393906825e-06	3.62738549495661e-05
"b0004_thrC_568_4301_4296_+"	"essential_in_both"	-3.49752104393964	7.54244501508241	221.447890220365	1.09580940201951e-06	3.62738549495661e-05
"b1712_ihfA_127_1795426_1795413_-"	"essential_in_mops"	-3.25302849021332	8.05233277507608	221.236299738591	1.09949581118e-06	3.62738549495661e-05
"b3812_yigB_244_3997426_3997419_+"	"non-essential"	-3.3022092427869	8.38436354432569	220.88643974307	1.10562600711315e-06	3.62738549495661e-05
"b2958_yggN_214_3101410_3101395_-"	"non-essential"	-3.2793501924635	9.09939737226919	222.401591483338	1.10587240277903e-06	3.62738549495661e-05
"b2574_nadB_148_2710567_2710563_+"	"essential_in_m9"	-3.28247665860351	8.42217688175841	220.414741193933	1.11396028905505e-06	3.62738549495661e-05
"b3940_metL_1081_4130915_4130911_+"	"essential_in_both"	-5.06488030721093	7.53369370289198	222.903896407702	1.1145878045951e-06	3.62738549495661e-05
"b3006_exbB_151_3151834_3151820_-"	"non-essential"	-3.48058073969831	7.25028818578651	220.13521229243	1.11893705635588e-06	3.62738549495661e-05
"b4174_hflK_556_4402593_4402586_+"	"non-essential"	-4.42548303392592	8.55637222552804	224.873433626125	1.12611917183156e-06	3.62738549495661e-05
"b2302_yfcG_295_2420915_2420911_+"	"non-essential"	-3.17351389720152	8.43521230158838	217.292231660584	1.17120318647084e-06	3.72383915798697e-05
"b3771_ilvD_688_3954165_3954161_+"	"essential_in_both"	-3.22243819759042	7.85876455367754	217.099354966448	1.17486091556883e-06	3.72383915798697e-05
"b0209_yafD_88_231209_231202_+"	"non-essential"	-2.87819417102179	7.62362935002742	214.855209325354	1.218510694946e-06	3.81046489989737e-05
"b3459_panZ_58_3598041_3598036_+"	"essential_in_m9"	-3.14774047824281	8.23158530353803	214.708983908093	1.22142615418215e-06	3.81046489989737e-05
"b3607_cysE_397_3782166_3782152_-"	"essential_in_both"	-2.35244392106278	9.35572762073291	211.128912766025	1.29566895083723e-06	4.01050029938835e-05
"b3829_metE_655_4013707_4013700_+"	"essential_in_both"	-3.0703394690856	8.26444393579131	209.982639450649	1.3206523324145e-06	4.05614305505911e-05
"b3738_atpB_116_3921936_3921929_+"	"essential_in_mops"	-10.0322311855177	6.95731233749744	599.896002308881	1.34062647469035e-06	4.06114543096313e-05
"b1669_ydhT_25_1749535_1749523_-"	"non-essential"	-2.2773693160158	9.52449728134997	208.614346323796	1.35128579886191e-06	4.06114543096313e-05
"b3693_dgoK_271_3874204_3874192_-"	"non-essential"	-2.62845795111836	7.81862874458151	208.180151144188	1.36119586453035e-06	4.06114543096313e-05
"b2963_mltC_211_3104643_3104637_+"	"non-essential"	-4.61206131976798	5.63512526331499	208.01257894904	1.36504533714597e-06	4.06114543096313e-05
"b0092_ddlB_3_102235_102220_-"	"essential_in_mops"	-7.2963151562231	7.47116601235951	219.223019191502	1.3735322759946e-06	4.06114543096313e-05
"b3460_livJ_130_3599529_3599517_-"	"non-essential"	-3.87007141670702	8.02120586083261	206.802154711659	1.39326811275081e-06	4.08898389831016e-05
"b2913_serA_262_3058149_3058137_-"	"essential_in_both"	-4.42560581871507	6.30524942383178	205.940654608183	1.41381019810695e-06	4.11876176830863e-05
"b0981_etk_283_1043928_1043913_-"	"non-essential"	-1.86698030520242	8.88786227454563	203.659936077257	1.47009117619423e-06	4.2314468674037e-05
"b4466_yghJ_847_3118266_3118251_-"	"non-essential"	-2.58700238578356	7.91060410009301	203.511566563849	1.4738507513925e-06	4.2314468674037e-05
"b3940_metL_166_4130000_4129995_+"	"essential_in_both"	-3.06290317245508	7.83869723254766	202.815613421438	1.49165043733863e-06	4.24134415290996e-05
"b4367_fhuF_241_4605423_4605408_-"	"non-essential"	-2.41488076304269	9.08840999609992	201.126897648247	1.53599598634748e-06	4.24134415290996e-05
"b2095_gatZ_286_2176036_2176021_-"	"non-essential"	-3.62615395537108	7.40628477528118	200.465516450585	1.5538219586278e-06	4.24134415290996e-05
"b3096_mzrA_28_3248466_3248462_+"	"non-essential"	-3.05461430032208	8.1682109965159	199.989633410036	1.5668118990214e-06	4.24134415290996e-05
"b2599_pheA_31_2737775_2737770_+"	"essential_in_m9"	-4.75175740651643	7.32195958407012	199.741311793309	1.5736452687811e-06	4.24134415290996e-05
"b0116_lpd_22_127933_127928_+"	"essential_in_m9"	-7.23082138354739	8.44904015608614	329.058658090868	1.57882390587117e-06	4.24134415290996e-05
"b3389_aroB_400_3518087_3518072_-"	"essential_in_both"	-3.68656837351336	7.09417698309332	199.51798947308	1.57982322839083e-06	4.24134415290996e-05
"b2024_hisA_121_2095245_2095240_+"	"essential_in_both"	-1.8811342232604	9.47358452422203	198.836959065284	1.59885536086705e-06	4.24134415290996e-05
"b2745_truD_328_2870977_2870965_-"	"non-essential"	-3.23879948051207	8.46432597355533	198.384213492963	1.61167000408654e-06	4.24134415290996e-05
"b0209_yafD_379_231500_231494_+"	"non-essential"	-2.99787882436952	8.3824017173826	198.005067222685	1.622502506995e-06	4.24134415290996e-05
"b2785_rlmD_424_2914577_2914565_-"	"non-essential"	-4.48056219641935	7.16679096370478	197.938162342471	1.62442366981782e-06	4.24134415290996e-05
"b3940_metL_967_4130801_4130797_+"	"essential_in_both"	-2.33051451296542	10.1619273922255	199.710638073623	1.63619486302533e-06	4.24134415290996e-05
"b0585_fes_181_612917_612912_+"	"essential_in_m9"	-3.00735469903247	7.13535405776923	197.017389713251	1.6511609351815e-06	4.24134415290996e-05
"b1653_lhr_625_1729711_1729707_+"	"non-essential"	-2.79462567179425	7.67571298283955	196.412324812566	1.66903712279577e-06	4.24134415290996e-05
"b2301_yfcF_316_2420170_2420155_-"	"non-essential"	-2.96815727756439	9.36144194950396	199.868595951836	1.67193418999461e-06	4.24134415290996e-05
"b4254_argI_3_4478309_4478304_+"	"non-essential"	-2.09111759352622	9.96978908523412	196.314194356476	1.67195955871277e-06	4.24134415290996e-05
"b3693_dgoK_53_3874422_3874415_+"	"non-essential"	-3.07679025629203	7.90105073084814	195.762060354975	1.68852508865594e-06	4.24134415290996e-05
"b2599_pheA_433_2738177_2738173_+"	"essential_in_m9"	-4.169760203125	6.94849575826046	195.621208244808	1.69278454547288e-06	4.24134415290996e-05
"b2020_hisD_49_2091145_2091140_+"	"essential_in_both"	-4.16212500474671	6.70702739006582	195.323907648976	1.7018202333825e-06	4.24134415290996e-05
"b2763_cysI_214_2889886_2889873_-"	"essential_in_both"	-2.4738116446552	7.62925868318684	194.67660061675	1.72170745341302e-06	4.24134415290996e-05
"b3774_ilvC_142_3958111_3958105_+"	"essential_in_both"	-2.36071676841965	8.82758018248245	194.01052708322	1.74248201078831e-06	4.24134415290996e-05
"b2416_ptsI_457_2534522_2534518_+"	"essential_in_m9"	-3.93122391451616	6.35893012972412	193.987565990657	1.74320384842886e-06	4.24134415290996e-05
"b2530_iscS_3_2661529_2661525_+"	"essential_in_both"	-3.99809878272312	8.23584870530574	194.50885535103	1.74944352408525e-06	4.24134415290996e-05
"b0242_proB_253_260640_260635_+"	"essential_in_both"	-3.52268664500518	6.79989214967922	193.745147115772	1.75084821576367e-06	4.24134415290996e-05
"b1806_yeaY_160_1890373_1890360_-"	"non-essential"	-3.27911939204709	7.89321274026976	193.689393990391	1.75261236866643e-06	4.24134415290996e-05
"b2507_guaA_268_2632268_2632254_-"	"essential_in_both"	-3.54395809110557	8.69637654573556	195.575890043389	1.7556295837386e-06	4.24134415290996e-05
"b3368_cysG_502_3498329_3498325_+"	"essential_in_both"	-3.11042968997323	7.69626534167659	192.59321128446	1.78776361260222e-06	4.29279965644243e-05
"b2818_argA_313_2949554_2949547_+"	"essential_in_both"	-4.45025718755355	6.24105735907264	191.92682096575	1.80957326374602e-06	4.29946962749286e-05
"b4254_argI_436_4477876_4477863_-"	"non-essential"	-3.05661459789074	7.36556263170675	191.699497484939	1.81709075366577e-06	4.29946962749286e-05
"b3787_wecC_430_3971689_3971684_+"	"non-essential"	-2.41615894741492	7.68904715991962	190.666761684974	1.85174931149201e-06	4.29946962749286e-05
"b3008_metC_205_3152440_3152436_+"	"essential_in_m9"	-1.92844606055021	9.72509655980885	190.363457177511	1.86208824949077e-06	4.29946962749286e-05
"b0774_bioA_301_808957_808945_-"	"essential_in_m9"	-2.24916142449788	8.73428097513995	190.355557961516	1.86235849859559e-06	4.29946962749286e-05
"b2764_cysJ_590_2891309_2891302_+"	"essential_in_both"	-2.42877483447353	9.27534248084009	190.328540928406	1.86328318776877e-06	4.29946962749286e-05
"b0073_leuB_64_81895_81880_-"	"essential_in_both"	-2.23949821349814	9.69193833823989	190.212735635482	1.8672534049552e-06	4.29946962749286e-05
"b2599_pheA_388_2738132_2738125_+"	"essential_in_m9"	-4.19999645899059	6.79756839500754	189.74655875963	1.88334527832506e-06	4.29946962749286e-05
"b1594_mlc_340_1668225_1668210_-"	"non-essential"	-3.27569948476322	7.9780652872862	189.606708030382	1.88820725689994e-06	4.29946962749286e-05
"b3960_argH_163_4157012_4157005_+"	"essential_in_both"	-4.21503320754037	7.56296810524791	286.105902366374	1.92366617392283e-06	4.35518021776129e-05
"b1941_fliI_3_2016556_2016541_-"	"non-essential"	-2.66656081946113	8.21117684089866	187.51461721459	1.96289028939616e-06	4.4187337082884e-05
"b3591_selA_124_3761126_3761114_-"	"non-essential"	-4.84331847067646	7.80323193527774	193.266804296939	1.98662222594931e-06	4.44689110689896e-05
"b0092_ddlB_217_102449_102444_+"	"essential_in_mops"	-2.99308053562301	9.86553064837835	195.088861825396	2.03047395736759e-06	4.50246598071638e-05
"b2786_barA_118_2915174_2915170_+"	"non-essential"	-3.63361196615848	8.40807557303323	184.957196467435	2.05938735811762e-06	4.50246598071638e-05
"b0777_bioC_344_811865_811851_-"	"essential_in_both"	-2.00201387556204	8.62623477959219	184.602922927261	2.07322855746043e-06	4.50246598071638e-05
"b3939_metB_13_4128684_4128677_+"	"essential_in_both"	-3.29772273346816	9.73065739291669	194.469255256508	2.07356446197326e-06	4.50246598071638e-05
"b0074_leuA_58_83472_83458_-"	"essential_in_both"	-5.39177493310087	8.77847843791422	194.450489185475	2.07425123271765e-06	4.50246598071638e-05
"b0335_prpE_183_352888_352876_-"	"non-essential"	-2.27805993318591	8.37149791558692	184.439974175307	2.07963471597955e-06	4.50246598071638e-05
